id, x, y, z, roll, pitch, yaw, mse, rmse, mae, mape
0,26.16,130.8,3022.5,147.82,-2.76,97.57,45.07,6.71,5.15,10.31
0,26.16,130.8,3022.5,147.82,-2.76,97.57,45.07,6.71,5.15,10.31
0,24.5,133.54,3034.88,156.46,5.91,97.14,11.81,3.44,2.39,5.17
0,24.5,133.54,3034.88,156.46,5.91,97.14,11.81,3.44,2.39,5.17
0,24.5,133.54,3034.88,156.46,5.91,97.14,11.81,3.44,2.39,5.17
0,24.5,133.54,3034.88,156.46,5.91,97.14,11.81,3.44,2.39,5.17
0,24.5,133.54,3034.88,156.46,5.91,97.14,11.81,3.44,2.39,5.17
0,24.5,133.54,3034.88,156.46,5.91,97.14,11.81,3.44,2.39,5.17
0,24.5,133.54,3034.88,156.46,5.91,97.14,11.81,3.44,2.39,5.17
0,24.5,133.54,3034.88,156.46,5.91,97.14,11.81,3.44,2.39,5.17
0,24.5,133.54,3034.88,156.46,5.91,97.14,11.81,3.44,2.39,5.17
0,24.5,133.54,3034.88,156.46,5.91,97.14,11.81,3.44,2.39,5.17
0,24.5,133.54,3034.88,156.46,5.91,97.14,11.81,3.44,2.39,5.17
0,24.5,133.54,3034.88,156.46,5.91,97.14,11.81,3.44,2.39,5.17
0,24.5,133.54,3034.88,156.46,5.91,97.14,11.81,3.44,2.39,5.17
0,24.5,133.54,3034.88,156.46,5.91,97.14,11.81,3.44,2.39,5.17
0,24.5,133.54,3034.88,156.46,5.91,97.14,11.81,3.44,2.39,5.17
0,24.5,133.54,3034.88,156.46,5.91,97.14,11.81,3.44,2.39,5.17
0,24.5,133.54,3034.88,156.46,5.91,97.14,11.81,3.44,2.39,5.17
0,24.5,133.54,3034.88,156.46,5.91,97.14,11.81,3.44,2.39,5.17
0,24.5,133.54,3034.88,156.46,5.91,97.14,11.81,3.44,2.39,5.17
0,24.5,133.54,3034.88,156.46,5.91,97.14,11.81,3.44,2.39,5.17
0,24.5,133.54,3034.88,156.46,5.91,97.14,11.81,3.44,2.39,5.17
0,24.5,133.54,3034.88,156.46,5.91,97.14,11.81,3.44,2.39,5.17
0,24.5,133.54,3034.88,156.46,5.91,97.14,11.81,3.44,2.39,5.17
0,24.5,133.54,3034.88,156.46,5.91,97.14,11.81,3.44,2.39,5.17
0,24.5,133.54,3034.88,156.46,5.91,97.14,11.81,3.44,2.39,5.17
0,24.5,133.54,3034.88,156.46,5.91,97.14,11.81,3.44,2.39,5.17
0,24.5,133.54,3034.88,156.46,5.91,97.14,11.81,3.44,2.39,5.17
0,24.5,133.54,3034.88,156.46,5.91,97.14,11.81,3.44,2.39,5.17
0,24.5,133.54,3034.88,156.46,5.91,97.14,11.81,3.44,2.39,5.17
0,24.5,133.54,3034.88,156.46,5.91,97.14,8.24,2.87,2.21,4.02
0,24.5,133.54,3034.88,156.46,5.91,97.14,8.24,2.87,2.21,4.02
0,24.5,133.54,3034.88,156.46,5.91,97.14,8.24,2.87,2.21,4.02
0,24.5,133.54,3034.88,156.46,5.91,97.14,8.24,2.87,2.21,4.02
0,24.5,133.54,3034.88,156.46,5.91,97.14,8.24,2.87,2.21,4.02
0,24.5,133.54,3034.88,156.46,5.91,97.14,8.24,2.87,2.21,4.02
0,24.5,133.54,3034.88,156.46,5.91,97.14,8.24,2.87,2.21,4.02
0,24.5,133.54,3034.88,156.46,5.91,97.14,8.24,2.87,2.21,4.02
0,24.5,133.54,3034.88,156.46,5.91,97.14,8.24,2.87,2.21,4.02
0,24.5,133.54,3034.88,156.46,5.91,97.14,8.24,2.87,2.21,4.02
0,24.5,133.54,3034.88,156.46,5.91,97.14,8.24,2.87,2.21,4.02
0,24.5,133.54,3034.88,156.46,5.91,97.14,8.24,2.87,2.21,4.02
0,24.5,133.54,3034.88,156.46,5.91,97.14,8.24,2.87,2.21,4.02
0,24.5,133.54,3034.88,156.46,5.91,97.14,8.24,2.87,2.21,4.02
0,24.5,133.54,3034.88,156.46,5.91,97.14,8.24,2.87,2.21,4.02
0,24.5,133.54,3034.88,156.46,5.91,97.14,8.24,2.87,2.21,4.02
0,24.5,133.54,3034.88,156.46,5.91,97.14,8.24,2.87,2.21,4.02
0,24.5,133.54,3034.88,156.46,5.91,97.14,8.24,2.87,2.21,4.02
0,24.5,133.54,3034.88,156.46,5.91,97.14,8.24,2.87,2.21,4.02
0,24.5,133.54,3034.88,156.46,5.91,97.14,8.24,2.87,2.21,4.02
0,24.5,133.54,3034.88,156.46,5.91,97.14,7.58,2.75,2.14,4.08
0,24.5,133.54,3034.88,156.46,5.91,97.14,7.58,2.75,2.14,4.08
0,24.5,133.54,3034.88,156.46,5.91,97.14,7.58,2.75,2.14,4.08
0,24.5,133.54,3034.88,156.46,5.91,97.14,7.58,2.75,2.14,4.08
0,24.5,133.54,3034.88,155.46,-2.08,97.11,10.24,3.2,2.62,5.26
0,24.5,133.54,3034.88,155.46,-2.08,97.11,10.24,3.2,2.62,5.26
0,24.5,133.54,3034.88,155.46,-2.08,97.11,10.24,3.2,2.62,5.26
0,24.5,133.54,3034.88,155.46,-2.08,97.11,10.24,3.2,2.62,5.26
0,24.5,133.54,3034.88,155.46,-2.08,97.11,10.24,3.2,2.62,5.26
