86.50438840372979, 0.6729383451448048, 474.92717314288876, 14.414906327500171, 22.34505201771049, 449.62576160776894, 96.13160683183148, 55.10663416683474, 478.5723029681971, 47.43867422337718, 71.66474800800661, 461.57418427997044, 
84.0008849766173, 1.0253193717497644, 484.2133958228639, 11.402377138005159, 22.452479238189188, 458.8405626214418, 93.7861030447076, 55.47613355449325, 487.92861245647583, 44.408427247312176, 71.80456867683641, 471.56922565559825, 
80.65655965729137, 0.6845240081223234, 493.67079334333306, 8.942527264184132, 22.907857076957658, 468.76152262443935, 90.61987407063914, 55.85725786727605, 497.4921584117893, 41.13156309217046, 72.51421606292482, 481.02400315106894, 
77.93080836162657, 1.4104458313811639, 503.70722792645705, 5.674065400937073, 22.998616431598226, 478.72510312450225, 87.45655477692868, 55.995515286435534, 508.3772418877639, 39.07220948872862, 72.41077404521477, 490.43858397419905, 
74.95135371995124, 1.4297813230223586, 513.1704110136304, 2.975483541601722, 23.48430259115744, 489.4601060139662, 84.62000344535093, 56.3126195310183, 517.9582405337278, 35.56417551207306, 72.8031065261227, 500.6651325391027, 
71.99896643579622, 1.4534039171458626, 524.0233939360743, 0.15576449378873908, 23.541109932087938, 498.5106289957347, 81.50690611050155, 56.17486292744679, 526.8858302151234, 32.58007840005123, 72.7077667963972, 510.5574608398269, 
69.30560856764859, 2.2348021733107317, 532.3514783247756, -2.7762184888280945, 23.645054376094745, 508.9860682799762, 78.60406950748693, 56.60570123908065, 538.2489157487727, 30.18082629230125, 73.2452187787843, 520.0432571203588, 
66.79196754779011, 2.2751298833910996, 543.1485196623981, -5.827972244623753, 23.674722239189002, 518.7263274372565, 75.93591681641695, 56.74884717185642, 547.0034876725549, 26.982019487578143, 73.55058910974327, 530.7036143108962, 
63.90771190331027, 2.6994016689208555, 552.1075803736765, -8.218857115895103, 24.07633118576069, 528.0300270756076, 73.1798012452756, 56.89673508525941, 556.0497003647064, 24.37651546437393, 74.12372081113259, 540.9255790421038, 
60.93168433000289, 2.338168398794688, 561.3746508695045, -10.672336541909997, 24.441700235308968, 536.432951671799, 70.32971103222073, 57.852354858099865, 565.3936042620813, 21.57477344669832, 73.62762144087604, 549.1380550962361, 
57.971844348453686, 2.784606494519344, 572.1624740660687, -14.04915291680295, 24.489048211515755, 547.1972319718294, 67.67744377717484, 57.82769195163314, 577.4900840757127, 18.7276312318372, 74.07562384934522, 558.8253639214809, 
55.52052010479994, 3.2368697303034373, 581.0925927560367, -16.727064456369813, 24.926200549712004, 557.4826827823011, 64.47230572034333, 58.31280111077869, 586.3251494643872, 15.798457402001576, 74.2649508009707, 570.1203688081314, 
52.23596131446105, 3.7118858296170694, 591.3594955612605, -20.311906134119024, 25.369484185328158, 567.727365627778, 62.05964733003306, 58.382696724390684, 595.6526827704794, 12.734709572962611, 74.60500252592378, 579.2448870248985, 
49.61025137003128, 3.766526733235324, 600.9043678005738, -22.28634487835809, 25.73595175645802, 576.4072836009126, 58.80444365615498, 58.57361703071989, 606.4032160974807, 9.54889958408448, 74.65667518641129, 589.9943586207123, 
46.10255011900141, 3.8283616060812604, 611.898442925324, -25.205909440999374, 25.740109419710052, 586.3399989717141, 56.078813950409376, 58.97376864616378, 615.0053035500861, 7.096264568271589, 75.72307071187747, 598.6623502854333, 
43.99684703089776, 4.316908264362643, 619.5264358334535, -28.160773648694768, 26.113301050346326, 595.1350124690462, 53.297641625386134, 58.49181759811011, 623.8843095825719, 4.580006225685455, 75.2108362012844, 609.0374566232823, 
41.104190922773476, 4.3843974337106255, 630.0051844412362, -31.360321172549472, 26.61757531040695, 607.1911391240881, 50.53702638193607, 59.47026075901313, 634.4438103255105, 1.0936573600441222, 75.86692785240615, 617.9328810376956, 
38.022967468867286, 4.4434216498608885, 639.3474604823734, -34.51321737718673, 26.57452185188943, 616.6086726337661, 47.56307899119133, 58.98816565748575, 643.8842297633666, -1.626289039475377, 75.78989188235286, 628.9542467413478, 
34.84693330638593, 4.966448424876075, 648.9694077940151, -37.866682446251154, 27.492077252469798, 627.891068645231, 44.518970540783826, 59.411778697288185, 653.616580287631, -4.393086430739192, 76.3159251569825, 637.2215668129985, 
