id, x, y, z, roll, pitch, yaw, mse, rmse
0,133.92,48.31,1570.15,169.18,-12.56,156.47,1.92,1.39
0,135.56,49.56,1573.52,168.85,-3.83,154.88,0.62,0.79
0,135.56,49.56,1573.52,168.85,-3.83,154.88,0.62,0.79
0,135.56,49.56,1573.52,168.85,-3.83,154.88,0.62,0.79
0,135.56,49.56,1573.52,168.85,-3.83,154.88,0.62,0.79
0,135.56,49.56,1573.52,168.85,-3.83,154.88,0.62,0.79
0,135.56,49.56,1573.52,168.85,-3.83,154.88,0.62,0.79
0,135.56,49.56,1573.52,168.85,-3.83,154.88,0.62,0.79
0,135.56,49.56,1573.52,168.85,-3.83,154.88,0.62,0.79
0,135.56,49.56,1573.52,168.85,-3.83,154.88,0.62,0.79
0,135.56,49.56,1573.52,168.85,-3.83,154.88,0.62,0.79
0,137.74,48.06,1561.99,161.88,-2.74,153.54,1.34,1.16
0,137.74,48.06,1561.99,161.88,-2.74,153.54,1.34,1.16
0,137.74,48.06,1561.99,161.88,-2.74,153.54,1.34,1.16
0,137.74,48.06,1561.99,161.88,-2.74,153.54,1.34,1.16
0,138.69,48.39,1572.76,170.33,-7.67,156.41,0.86,0.93
0,138.69,48.39,1572.76,170.33,-7.67,156.41,0.86,0.93
0,138.69,48.39,1572.76,170.33,-7.67,156.41,0.86,0.93
0,138.69,48.39,1572.76,170.33,-7.67,156.41,0.86,0.93
0,138.69,48.39,1572.76,170.33,-7.67,156.41,0.86,0.93
0,138.69,48.39,1572.76,170.33,-7.67,156.41,0.86,0.93
0,138.69,48.39,1572.76,170.33,-7.67,156.41,0.86,0.93
0,138.69,48.39,1572.76,170.33,-7.67,156.41,0.86,0.93
0,138.69,48.39,1572.76,170.33,-7.67,156.41,0.86,0.93
0,138.69,48.39,1572.76,170.33,-7.67,156.41,0.86,0.93
0,138.69,48.39,1572.76,170.33,-7.67,156.41,0.86,0.93
0,138.69,48.39,1572.76,170.33,-7.67,156.41,0.86,0.93
0,138.69,48.39,1572.76,170.33,-7.67,156.41,0.86,0.93
0,138.69,48.39,1572.76,170.33,-7.67,156.41,0.86,0.93
0,138.69,48.39,1572.76,170.33,-7.67,156.41,0.86,0.93
0,138.69,48.39,1572.76,174.93,-9.65,156.2,0.84,0.91
0,138.69,48.39,1572.76,168.56,-10.06,156.7,0.36,0.6
0,138.69,48.39,1572.76,168.56,-10.06,156.7,0.36,0.6
0,138.69,48.39,1572.76,168.56,-10.06,156.7,0.36,0.6
0,138.69,48.39,1572.76,168.56,-10.06,156.7,0.36,0.6
0,138.69,48.39,1572.76,168.56,-10.06,156.7,0.36,0.6
0,138.69,48.39,1572.76,168.56,-10.06,156.7,0.36,0.6
0,138.69,48.39,1572.76,168.56,-10.06,156.7,0.36,0.6
0,138.69,48.39,1572.76,168.56,-10.06,156.7,0.36,0.6
0,138.69,48.39,1572.76,168.56,-10.06,156.7,0.36,0.6
0,138.69,48.39,1572.76,168.56,-10.06,156.7,0.36,0.6
0,138.69,48.39,1572.76,168.56,-10.06,156.7,0.36,0.6
0,138.69,48.39,1572.76,168.56,-10.06,156.7,0.36,0.6
0,138.69,48.39,1572.76,168.56,-10.06,156.7,0.36,0.6
0,142.26,48.29,1569.51,165.13,-9.02,156.64,0.52,0.72
0,142.26,48.29,1569.51,165.13,-9.02,156.64,0.52,0.72
0,142.94,47.4,1577.07,170.64,-9.68,156.68,0.79,0.89
0,142.94,47.4,1577.07,170.64,-9.68,156.68,0.79,0.89
0,142.94,47.4,1577.07,170.64,-9.68,156.68,0.79,0.89
0,142.94,47.4,1577.07,170.64,-9.68,156.68,0.79,0.89
0,142.94,47.4,1577.07,170.64,-9.68,156.68,0.79,0.89
0,142.94,47.4,1577.07,170.64,-9.68,156.68,0.79,0.89
0,142.94,47.4,1577.07,170.64,-9.68,156.68,0.79,0.89
0,142.94,47.4,1577.07,170.64,-9.68,156.68,0.79,0.89
0,142.94,47.4,1577.07,170.64,-9.68,156.68,0.79,0.89
0,142.94,47.4,1577.07,170.64,-9.68,156.68,0.79,0.89
0,142.94,47.4,1577.07,170.64,-9.68,156.68,0.79,0.89
0,142.94,47.4,1577.07,170.64,-9.68,156.68,0.79,0.89
0,142.94,47.4,1577.07,170.64,-9.68,156.68,0.79,0.89
0,143.4,47.33,1574.57,169.3,-9.06,158.58,1.25,1.12
0,143.4,47.33,1574.57,169.3,-9.06,158.58,1.25,1.12
0,143.4,47.33,1574.57,169.3,-9.06,158.58,1.25,1.12
0,143.4,47.33,1574.57,169.3,-9.06,158.58,1.25,1.12
0,143.78,47.45,1578.76,162.9,-7.71,158.24,0.56,0.75
0,144.69,46.16,1573.76,175.9,-12.25,156.79,0.91,0.95
0,144.69,46.16,1573.76,175.9,-12.25,156.79,0.91,0.95
0,148.32,44.81,1566.35,159.26,-7.04,157.25,3.06,1.75
0,152.93,42.92,1578.98,165.07,-5.97,156.71,0.62,0.79
0,152.93,42.92,1578.98,165.07,-5.97,156.71,0.62,0.79
0,152.93,42.92,1578.98,165.07,-5.97,156.71,0.62,0.79
0,152.93,42.92,1578.98,165.07,-5.97,156.71,0.62,0.79
0,152.93,42.92,1578.98,165.07,-5.97,156.71,0.62,0.79
0,152.93,42.92,1578.98,165.07,-5.97,156.71,0.62,0.79
0,152.93,42.92,1578.98,165.07,-5.97,156.71,0.62,0.79
0,152.93,42.92,1578.98,165.07,-5.97,156.71,0.62,0.79
0,152.93,42.92,1578.98,165.07,-5.97,156.71,0.62,0.79
0,152.93,42.92,1578.98,165.07,-5.97,156.71,0.62,0.79
0,152.93,42.92,1578.98,165.07,-5.97,156.71,0.62,0.79
0,152.93,42.92,1578.98,165.07,-5.97,156.71,0.62,0.79
0,152.93,42.92,1578.98,165.07,-5.97,156.71,0.62,0.79
0,152.93,42.92,1578.98,165.07,-5.97,156.71,0.62,0.79
0,152.93,42.92,1578.98,165.07,-5.97,156.71,0.62,0.79
0,152.93,42.92,1578.98,165.07,-5.97,156.71,0.62,0.79
0,152.93,42.92,1578.98,165.07,-5.97,156.71,0.62,0.79
0,152.93,42.92,1578.98,165.07,-5.97,156.71,0.62,0.79
0,154.84,41.49,1568.18,165.51,-6.01,155.76,0.95,0.98
0,156.07,41.82,1580.68,173.06,-8.44,158.25,2.11,1.45
0,156.07,41.82,1580.68,173.06,-8.44,158.25,2.11,1.45
0,156.07,41.82,1580.68,173.06,-8.44,158.25,2.11,1.45
0,156.07,41.82,1580.68,173.06,-8.44,158.25,2.11,1.45
0,156.07,41.82,1580.68,173.06,-8.44,158.25,2.11,1.45
0,156.07,41.82,1580.68,173.06,-8.44,158.25,2.11,1.45
0,156.07,41.82,1580.68,173.06,-8.44,158.25,2.11,1.45
0,156.07,41.82,1580.68,173.06,-8.44,158.25,2.11,1.45
0,156.07,41.82,1580.68,173.06,-8.44,158.25,2.11,1.45
0,156.07,41.82,1580.68,173.06,-8.44,158.25,2.11,1.45
0,156.07,41.82,1580.68,173.06,-8.44,158.25,2.11,1.45
