p0x,p0y,p0z,p1x,p1y,p1z,p2x,p2y,p2z,p3x,p3y,p3z,
53.03373376279129, 493.58045896712355, 1977.0927005324686, -26.50967041904007, 504.6025056211075, 1993.5409043387237, 48.148265649632904, 427.22304661706255, 1615.0459310828392, -1.3787038497001685, -52.28874429406528, 600.0033356345225, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
131.57491790471616, 141.87119853583812, 1172.2736600568828, 81.1707755104307, 144.03188412031338, 1154.2217108110358, 139.02932838456155, 189.68835763197706, 1169.693427056719, 90.40835127484881, 212.2597509201205, 1142.6167947835893, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
104.33358975001113, 113.80142018195643, 1216.7063629805, 50.49011634246889, 114.70397626951986, 1207.3254008617598, 113.9511115653867, 162.41173969407222, 1203.4930587271479, 63.8286506362397, 188.08971961225876, 1186.5367580280356, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
984.2496448827511, -126.3531951194868, -2121.748384831601, 41.30787246376476, 102.16542630637652, 1252.5305293172382, 104.74320175504113, 156.2796267923229, 1257.4761416992192, 21.264018416790254, 90.6369254432231, 544.1472812095094, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
64.72802227481115, 89.60504929088924, 1457.3012399177849, 98.98321527237465, 74.67042877572653, 1116.7908031993122, 120.9515215884124, 135.83023271388276, 1269.2786359109828, 66.29358656365741, 160.21094248339242, 1257.454447164906, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
117.51898786668686, 80.38423317152444, 1272.1455295673222, 61.34202210818404, 82.26945572521124, 1261.1015476161883, 125.94423034525445, 136.29222974211402, 1271.736756887267, 72.25108289253822, 162.2512045810624, 1258.391991578998, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
123.93075927118501, 82.24464092751381, 1256.2552465049978, 69.10160293621112, 84.1827647606805, 1244.756675277632, 132.76047757437655, 136.5719508780887, 1256.5969684548108, 77.83630109695612, 164.30893368482245, 1252.1500463577433, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
120.35827016451536, 84.6280949878464, 1249.5323216009017, 64.92966095215554, 87.45839846394274, 1239.4328234816262, 129.6845535229182, 136.10791298987016, 1241.6481816102112, 76.16062371282378, 163.6773470289307, 1231.3077922042169, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
118.5064181618697, 86.6495177106698, 1270.5606388823498, 62.5089630818514, 91.31429229285024, 1259.8352308389572, 130.08487677253203, 137.81532523544573, 1249.4938816523093, 76.94464360513888, 164.53077748376887, 1231.5122812270984, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
115.9026025925828, 87.29328264813257, 1266.990089298159, 61.00937616308487, 90.16446165236889, 1256.9489635089662, 127.05364127844877, 135.5821870741042, 1246.1479767984158, 74.52004210233727, 161.02712430257364, 1224.873125865386, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
115.4354958277548, 84.90908711203834, 1272.3734952736293, 59.77864649694605, 89.85275831612267, 1266.0789731857049, 127.40868434066711, 132.2989115240669, 1249.5188078397275, 73.87741386066708, 157.1789457451641, 1229.568224775894, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
116.04613304419475, 84.04437340727817, 1274.3445611251848, 60.32216764833471, 89.86107218379665, 1266.1898363179012, 128.22048104204197, 130.037330972626, 1245.7063892508374, 75.81153377469059, 155.80788703650373, 1225.8561337008252, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
116.21530449007922, 85.16310919038595, 1276.9398981841066, 60.682553116852645, 90.30163027545257, 1273.6215475740553, 127.81368951997536, 129.51727139891906, 1249.2699355741768, 75.96281561048774, 153.98346785113526, 1225.4268648152672, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
116.88453466371304, 86.26103189587823, 1279.064297237213, 61.411562316660756, 90.31267807004912, 1273.7684980877457, 128.8694447896467, 128.72830134101264, 1249.8690345667599, 76.96728628402282, 154.99792518522898, 1226.0310797867821, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
118.66843951505099, 86.96385790266504, 1276.125937129132, 63.30098962185366, 91.83516905134479, 1268.404762710394, 130.59514664288966, 129.17397533567237, 1245.4433551224217, 78.8466959315193, 152.57621985977298, 1220.1902255347318, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
118.38455800307776, 88.05141363694162, 1280.1256438120313, 62.53620494890527, 91.9944728270591, 1271.0773611481497, 130.44098766669455, 128.55990736882592, 1247.9769165501818, 78.15881017429095, 151.80169891929992, 1221.740681241599, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
