id, x, y, z, roll, pitch, yaw, mse, rmse
0,315.91,55.91,1594.89,156.96,-17.14,161.36,5.57,2.36
0,315.91,55.91,1594.89,156.96,-17.14,161.36,5.57,2.36
0,315.91,55.91,1594.89,156.96,-17.14,161.36,5.57,2.36
0,315.91,55.91,1594.89,156.96,-17.14,161.36,5.57,2.36
0,318.9,56.44,1609.98,156.63,-18.01,163.06,8.37,2.89
0,318.9,56.44,1609.98,156.63,-18.01,163.06,8.37,2.89
0,318.9,56.44,1609.98,156.63,-18.01,163.06,8.37,2.89
0,318.9,56.44,1609.98,156.63,-18.01,163.06,8.37,2.89
0,318.9,56.44,1609.98,156.63,-18.01,163.06,8.37,2.89
0,318.9,56.44,1609.98,156.63,-18.01,163.06,8.37,2.89
0,318.9,56.44,1609.98,156.63,-18.01,163.06,8.37,2.89
0,318.9,56.44,1609.98,156.63,-18.01,163.06,8.37,2.89
0,318.9,56.44,1609.98,156.63,-18.01,163.06,8.37,2.89
0,318.9,56.44,1609.98,156.63,-18.01,163.06,8.37,2.89
0,318.9,56.44,1609.98,156.63,-18.01,163.06,8.37,2.89
0,318.9,56.44,1609.98,156.63,-18.01,163.06,8.37,2.89
0,318.9,56.44,1609.98,156.63,-18.01,163.06,8.37,2.89
0,318.9,56.44,1609.98,156.63,-18.01,163.06,8.37,2.89
0,319.83,55.95,1596.03,161.09,-15.47,162.28,1.72,1.31
0,326.86,54.71,1626.44,166.97,-17.9,160.8,0.29,0.53
0,326.86,54.71,1626.44,166.97,-17.9,160.8,0.29,0.53
0,326.86,54.71,1626.44,166.97,-17.9,160.8,0.29,0.53
0,326.86,54.71,1626.44,166.97,-17.9,160.8,0.29,0.53
0,326.86,54.71,1626.44,166.97,-17.9,160.8,0.29,0.53
0,326.86,54.71,1626.44,166.97,-17.9,160.8,0.29,0.53
0,326.86,54.71,1626.44,166.97,-17.9,160.8,0.29,0.53
0,326.86,54.71,1626.44,166.97,-17.9,160.8,0.29,0.53
0,326.86,54.71,1626.44,166.97,-17.9,160.8,0.29,0.53
0,326.86,54.71,1626.44,166.97,-17.9,160.8,0.29,0.53
0,326.86,54.71,1626.44,166.97,-17.9,160.8,0.29,0.53
0,326.86,54.71,1626.44,166.97,-17.9,160.8,0.29,0.53
0,330.03,54.57,1622.39,170.04,-18.56,161.54,2.51,1.58
0,330.03,54.57,1622.39,170.04,-18.56,161.54,2.51,1.58
0,330.03,54.57,1622.39,170.04,-18.56,161.54,2.51,1.58
0,330.03,54.57,1622.39,170.04,-18.56,161.54,2.51,1.58
0,330.03,54.57,1622.39,170.04,-18.56,161.54,2.51,1.58
0,330.03,54.57,1622.39,170.04,-18.56,161.54,2.51,1.58
0,330.03,54.57,1622.39,170.04,-18.56,161.54,2.51,1.58
0,330.03,54.57,1622.39,170.04,-18.56,161.54,2.51,1.58
0,330.03,54.57,1622.39,170.04,-18.56,161.54,2.51,1.58
0,330.03,54.57,1622.39,170.04,-18.56,161.54,2.51,1.58
0,330.03,54.57,1622.39,170.04,-18.56,161.54,2.51,1.58
0,330.03,54.57,1622.39,170.04,-18.56,161.54,2.51,1.58
0,330.03,54.57,1622.39,170.04,-18.56,161.54,2.51,1.58
0,330.03,54.57,1622.39,170.04,-18.56,161.54,2.51,1.58
0,330.03,54.57,1622.39,170.04,-18.56,161.54,2.51,1.58
0,330.03,54.57,1622.39,170.04,-18.56,161.54,2.51,1.58
0,334.21,52.33,1624.44,167.5,-20.67,162.07,1.25,1.12
0,334.21,52.33,1624.44,167.5,-20.67,162.07,1.25,1.12
0,334.21,52.33,1624.44,167.5,-20.67,162.07,1.25,1.12
0,334.21,52.33,1624.44,167.5,-20.67,162.07,1.25,1.12
0,334.21,52.33,1624.44,167.5,-20.67,162.07,1.25,1.12
0,334.21,52.33,1624.44,167.5,-20.67,162.07,1.25,1.12
0,334.21,52.33,1624.44,167.5,-20.67,162.07,1.25,1.12
0,334.71,52.04,1615.52,165.93,-19.32,162.98,1.59,1.26
0,334.71,52.04,1615.52,165.93,-19.32,162.98,1.59,1.26
0,334.71,52.04,1615.52,165.93,-19.32,162.98,1.59,1.26
0,336.14,51.13,1622.41,161.0,-15.37,161.71,1.39,1.18
