p0x,p0y,p0z,p1x,p1y,p1z,p2x,p2y,p2z,p3x,p3y,p3z,
203.24087524414062, 100.45694732666016, 1115.6873779296875, 198.91607666015625, 52.00922393798828, 1139.8720703125, 151.15879821777344, 104.94307708740234, 1100.6507568359375, 122.68840789794922, 56.1818733215332, 1122.554443359375, 
203.24087524414062, 100.45694732666016, 1115.6873779296875, 198.91607666015625, 52.00922393798828, 1139.8720703125, 151.15879821777344, 104.94307708740234, 1100.6507568359375, 122.68840789794922, 56.1818733215332, 1122.554443359375, 
203.24087524414062, 100.45694732666016, 1115.6873779296875, 198.91607666015625, 52.00922393798828, 1139.8720703125, 151.15879821777344, 104.94307708740234, 1100.6507568359375, 122.68840789794922, 56.1818733215332, 1122.554443359375, 
203.24087524414062, 100.45694732666016, 1115.6873779296875, 198.91607666015625, 52.00922393798828, 1139.8720703125, 151.15879821777344, 104.94307708740234, 1100.6507568359375, 122.68840789794922, 56.1818733215332, 1122.554443359375, 
203.24087524414062, 100.45694732666016, 1115.6873779296875, 198.91607666015625, 52.00922393798828, 1139.8720703125, 151.15879821777344, 104.94307708740234, 1100.6507568359375, 122.68840789794922, 56.1818733215332, 1122.554443359375, 
203.24087524414062, 100.45694732666016, 1115.6873779296875, 198.91607666015625, 52.00922393798828, 1139.8720703125, 151.15879821777344, 104.94307708740234, 1100.6507568359375, 122.68840789794922, 56.1818733215332, 1122.554443359375, 
203.24087524414062, 100.45694732666016, 1115.6873779296875, 198.91607666015625, 52.00922393798828, 1139.8720703125, 151.15879821777344, 104.94307708740234, 1100.6507568359375, 122.68840789794922, 56.1818733215332, 1122.554443359375, 
203.24087524414062, 100.45694732666016, 1115.6873779296875, 198.91607666015625, 52.00922393798828, 1139.8720703125, 151.15879821777344, 104.94307708740234, 1100.6507568359375, 122.68840789794922, 56.1818733215332, 1122.554443359375, 
203.25997924804688, 100.30575561523438, 1114.0238037109375, 199.360107421875, 51.90803146362305, 1137.703125, 151.21151733398438, 104.1971664428711, 1101.0892333984375, 122.87689971923828, 56.268863677978516, 1124.279052734375, 
203.25997924804688, 100.30575561523438, 1114.0238037109375, 199.360107421875, 51.90803146362305, 1137.703125, 151.21151733398438, 104.1971664428711, 1101.0892333984375, 122.87689971923828, 56.268863677978516, 1124.279052734375, 
203.25997924804688, 100.30575561523438, 1114.0238037109375, 199.360107421875, 51.90803146362305, 1137.703125, 151.21151733398438, 104.1971664428711, 1101.0892333984375, 122.87689971923828, 56.268863677978516, 1124.279052734375, 
203.25997924804688, 100.30575561523438, 1114.0238037109375, 199.360107421875, 51.90803146362305, 1137.703125, 151.21151733398438, 104.1971664428711, 1101.0892333984375, 122.87689971923828, 56.268863677978516, 1124.279052734375, 
203.25997924804688, 100.30575561523438, 1114.0238037109375, 199.360107421875, 51.90803146362305, 1137.703125, 151.21151733398438, 104.1971664428711, 1101.0892333984375, 122.87689971923828, 56.268863677978516, 1124.279052734375, 
203.25997924804688, 100.30575561523438, 1114.0238037109375, 199.360107421875, 51.90803146362305, 1137.703125, 151.21151733398438, 104.1971664428711, 1101.0892333984375, 122.87689971923828, 56.268863677978516, 1124.279052734375, 
203.25997924804688, 100.30575561523438, 1114.0238037109375, 199.360107421875, 51.90803146362305, 1137.703125, 151.21151733398438, 104.1971664428711, 1101.0892333984375, 122.87689971923828, 56.268863677978516, 1124.279052734375, 
203.25997924804688, 100.30575561523438, 1114.0238037109375, 199.360107421875, 51.90803146362305, 1137.703125, 151.21151733398438, 104.1971664428711, 1101.0892333984375, 122.87689971923828, 56.268863677978516, 1124.279052734375, 
203.25997924804688, 100.30575561523438, 1114.0238037109375, 199.360107421875, 51.90803146362305, 1137.703125, 151.21151733398438, 104.1971664428711, 1101.0892333984375, 122.87689971923828, 56.268863677978516, 1124.279052734375, 
203.25997924804688, 100.30575561523438, 1114.0238037109375, 199.360107421875, 51.90803146362305, 1137.703125, 151.21151733398438, 104.1971664428711, 1101.0892333984375, 122.87689971923828, 56.268863677978516, 1124.279052734375, 
203.25997924804688, 100.30575561523438, 1114.0238037109375, 199.360107421875, 51.90803146362305, 1137.703125, 151.21151733398438, 104.1971664428711, 1101.0892333984375, 122.87689971923828, 56.268863677978516, 1124.279052734375, 
203.09634399414062, 99.57437133789062, 1114.8494873046875, 199.18270874023438, 51.948463439941406, 1138.5697021484375, 150.69866943359375, 103.59309387207031, 1103.10546875, 122.64332580566406, 56.31185531616211, 1125.1190185546875, 
203.09634399414062, 99.57437133789062, 1114.8494873046875, 199.18270874023438, 51.948463439941406, 1138.5697021484375, 150.69866943359375, 103.59309387207031, 1103.10546875, 122.64332580566406, 56.31185531616211, 1125.1190185546875, 
203.09634399414062, 99.57437133789062, 1114.8494873046875, 199.18270874023438, 51.948463439941406, 1138.5697021484375, 150.69866943359375, 103.59309387207031, 1103.10546875, 122.64332580566406, 56.31185531616211, 1125.1190185546875, 
202.94483947753906, 99.50032806396484, 1114.0179443359375, 199.18270874023438, 51.948463439941406, 1138.5697021484375, 150.47335815429688, 103.43875122070312, 1101.4561767578125, 122.45504760742188, 56.224727630615234, 1123.3917236328125, 
202.94483947753906, 99.50032806396484, 1114.0179443359375, 199.18270874023438, 51.948463439941406, 1138.5697021484375, 150.47335815429688, 103.43875122070312, 1101.4561767578125, 122.45504760742188, 56.224727630615234, 1123.3917236328125, 
202.94483947753906, 99.50032806396484, 1114.0179443359375, 199.18270874023438, 51.948463439941406, 1138.5697021484375, 150.47335815429688, 103.43875122070312, 1101.4561767578125, 122.45504760742188, 56.224727630615234, 1123.3917236328125, 
