dis, relia, err0, err1, err2, err3, angle0, angle1, angle2,
506.1375347449832, 98.02227, -1.1502302, -1.0989586, -1.1021184, -1.3017957, -1.5166004752412674, 149.01294521399504, -10.675912967036602, 1.9774193223682137, 1.4062074250864323, 1, 4, 3, 2, 
501.8929713403339, 98.19218, -1.0514137, -1.1921761, -1.3611388, -1.7418284, 0.3245164710500613, 150.48088046507962, -1.8122495928436628, 2.7389096548814207, 1.6549651521652717, 1, 4, 3, 2, 
497.089828169733, 98.07996, -1.1166785, -1.4333612, -1.9350977, -1.4397745, 0.2148297525672674, 151.52732037719252, 8.668460775075083, 3.3712984611058534, 1.8361095994264214, 1, 4, 2, 3, 
492.6202926956062, 97.63237, -1.3769934, -1.2141749, -1.6817186, -1.531215, -0.29005358513854435, 150.1919978933273, 19.377340971001548, 3.1311934107731703, 1.7695178469778625, 1, 4, 2, 3, 
488.18936681562695, 97.98459, -1.1721437, -1.0535773, -1.1924165, -1.4095978, 0.12147801911789367, 150.9048775863109, 28.626818148521725, 2.0852427550214294, 1.4440369645619981, 1, 4, 2, 3, 
483.690965685451, 98.688126, -0.7629748, -1.102087, -1.2056992, -1.1909305, 0.6657505994937325, 150.6204345637401, 39.276340914871106, 1.7656089817929737, 1.328762199113511, 1, 4, 2, 3, 
477.63634034976246, 98.01389, -1.155104, -1.1552905, -1.0319256, -1.1498747, -0.6827157384671984, 150.5965578385648, 49.38318615627299, 1.779019034684565, 1.3337987234528923, 1, 2, 4, 3, 
473.92152151388905, 98.0502, -1.1339841, -1.3878418, -1.0908068, -1.0805025, 0.10668569804069977, 149.68291023120776, 59.18782736898508, 1.959150457407318, 1.399696559046752, 1, 2, 4, 3, 
469.7134696079505, 97.99805, -1.1643193, -1.2346148, -1.1058688, -1.2867197, -0.5744456568532254, 150.69226553583425, 68.829259353703, 1.994048807258805, 1.4121079304567357, 1, 2, 4, 3, 
465.3450864456233, 97.88029, -1.2328044, -1.0766743, -1.1235608, -1.275364, -0.786691956698994, 150.78367480869179, 79.09123276856917, 1.951920705493475, 1.3971115579986715, 1, 2, 4, 3, 
499.5856288158797, 97.912636, -1.132066, -1.5163894, -1.3050869, -1.2215384, -0.19435426437814143, 149.9957959080862, 99.68286177997797, 2.3934468533436046, 1.5470768737666545, 2, 1, 3, 4, 
496.123877754579, 97.56812, -1.3189124, -1.2268782, -1.2000184, -1.0679475, -1.0587826879515265, 150.55105152436013, 108.38388275444764, 2.0749091175388976, 1.4404544829805965, 2, 1, 3, 4, 
491.10450801102775, 97.76791, -1.2105587, -1.3283764, -1.192682, -1.2566547, -1.71038083584317, 150.55179120803243, 118.93214323570142, 2.236378769583249, 1.495452697206852, 2, 1, 3, 4, 
487.6075280708858, 97.74038, -1.2254884, -1.0525025, -1.3257445, -1.1581316, 0.08808026741048065, 150.34186334022107, 128.87291244096528, 2.075916422723924, 1.4408040889461426, 2, 3, 1, 4, 
482.9696275276437, 98.04285, -1.0614479, -1.047898, -1.088813, -0.97097534, -0.23175206981558397, 150.31445868884367, 139.41137789894788, 1.5769005331923496, 1.255747002063851, 2, 3, 1, 4, 
470.9842104787152, 97.476974, -1.3683449, -1.2545865, -1.2881898, -1.1433531, 0.28840619511899945, 150.20438067223486, 170.0818834971864, 2.223901033260436, 1.4912749690316793, 2, 3, 4, 1, 
467.6918805751419, 97.635345, -1.2824533, -1.1915764, -1.4759388, -1.069397, -1.5287494619063002, 149.86192639459983, 179.09194545400322, 2.270911204753661, 1.5069542809102277, 2, 3, 4, 1, 
493.6538478361762, 98.23002, -0.89491314, -1.6127154, -1.1573882, -1.3804492, 0.0883206601942879, 151.06723670627346, -170.21649346930712, 2.484051025008526, 1.5760872517118225, 3, 2, 4, 1, 
490.9831493382458, 97.61771, -1.2044988, -1.503431, -1.1867365, -1.3662769, 0.10661083759217578, 150.81675905642686, -160.50248042326598, 2.459665622551804, 1.5683321148761202, 3, 2, 4, 1, 
488.2089609978089, 97.6746, -1.175735, -1.1044842, -1.1119907, -1.4578636, 1.4443604298670312, 149.90162384897, -150.6306001097735, 2.125233715559994, 1.4578181352829969, 3, 2, 4, 1, 
483.4453163360958, 98.03227, -0.9948914, -1.2964015, -1.2506291, -1.4194034, -0.20158868768591837, 149.82044106513845, -140.864101456843, 2.2349573513313383, 1.4949773748560005, 3, 2, 4, 1, 
480.2330523749421, 96.882866, -1.5760376, -1.3283921, -1.4109799, -1.6546309, -0.21842837466466722, 149.85145278875382, -130.56732480738756, 3.1295778028690346, 1.769061277307554, 3, 4, 2, 1, 
477.2011396848537, 96.95817, -1.5379632, -1.438571, -1.5591284, -1.652805, 0.05098247317278351, 149.67028607795228, -121.35543439047814, 3.320688949160174, 1.8222757610087925, 3, 4, 2, 1, 
475.0550754034371, 97.20972, -1.4107825, -1.1873875, -1.4558473, -1.6035568, -0.14763818808088258, 149.74230891164603, -112.22378837767026, 2.832136575810076, 1.6828952955576517, 3, 4, 2, 1, 
471.8612574339692, 97.35445, -1.3376057, -1.3882238, -1.2625942, -1.4254252, -0.6862815064528291, 150.52867714984717, -100.97791845699399, 2.544812147762535, 1.5952467357003226, 3, 4, 2, 1, 
